frame_id,track_id,class,x1,y1,x2,y2
2064,1472,0,1113.1028,164.44153,1279.3679,710.54877
2064,1471,0,569.7982,41.132446,881.8002,711.62756
2065,1468,0,773.28394,125.121216,1133.8889,713.5453
2065,1472,0,1105.9888,156.49487,1279.4106,710.5443
2065,1471,0,589.9968,33.69641,903.77185,711.66736
2066,1468,0,740.64294,104.647095,1094.3618,714.91797
2066,1472,0,1060.5647,149.09937,1279.4412,713.91394
2066,1471,0,597.6664,24.370178,878.08777,648.7301
2066,1474,0,1120.8186,654.451,1224.1619,720.0
2067,1472,0,1031.2948,155.67883,1279.203,711.74976
2067,1468,0,710.3175,109.38983,1059.9072,714.2135
2067,1474,0,1123.1592,649.4402,1227.7935,719.55005
2067,1471,0,586.9347,26.856476,870.8563,415.05014
2068,1472,0,1020.8898,168.60187,1279.3226,709.07666
2068,1468,0,687.6926,116.43274,1018.8413,712.19116
2068,1474,0,1125.742,648.5343,1232.0686,720.0
2069,1472,0,1010.13995,179.78436,1279.3274,710.5507
2069,1468,0,652.446,125.052124,990.42316,712.1411
2069,1471,0,706.6299,27.730957,995.85547,416.80823
2069,1474,0,1124.6802,648.51306,1232.5776,719.8126
2070,1462,0,399.2612,29.099976,713.53296,711.6958
2070,1472,0,1003.55054,188.58234,1279.2395,712.1594
2070,1468,0,635.2648,138.72717,969.97107,709.2302
2070,1474,0,1122.9707,646.464,1232.2117,719.99744
2070,1475,35,1123.0386,646.5565,1231.9194,720.0
2071,1462,0,405.86276,29.01416,706.8125,712.5149
2071,1472,0,995.89404,187.00262,1279.4338,710.86273
2071,1468,0,545.4894,141.36194,947.1987,709.71436
2071,1471,0,803.4855,39.553284,1046.7444,709.28265
2071,1474,0,1093.0667,615.0568,1218.697,720.0
2072,1468,0,515.34033,135.62848,930.56445,708.6885
2072,1472,0,985.02625,174.38977,1279.3688,711.41895
2072,1462,0,402.87894,20.55896,698.3679,709.25977
2072,1471,0,786.8302,39.887146,1064.0765,710.4315
2072,1474,0,1086.2448,600.4121,1214.7103,720.0
2073,1468,0,502.50308,134.9884,918.94055,710.2932
2073,1472,0,987.9387,159.99481,1279.3381,707.00134
2073,1462,0,405.2248,19.180359,685.0483,713.1747
2073,1471,0,772.2466,43.985107,1074.8105,710.66614
2073,1474,0,1080.2621,588.82874,1209.5543,719.4852
2074,1468,0,490.06818,135.57843,907.24664,710.7021
2074,1471,0,756.0924,47.39203,1076.428,709.5691
2074,1462,0,408.0034,11.820923,675.55884,711.48193
2074,1472,0,979.2848,143.97046,1279.2391,698.1744
2074,1474,0,1071.9829,581.4343,1279.7666,717.56616
2075,1468,0,477.31546,141.85065,892.29517,709.1177
2075,1471,0,745.10925,54.428955,1082.3885,710.18365
2075,1462,0,402.87903,8.204285,676.9702,701.576
2075,1472,0,986.54034,131.83875,1279.3079,700.4555
2075,1474,0,1063.521,584.7035,1199.2256,719.4501
2076,1468,0,449.48206,145.3667,850.9999,711.48926
2076,1472,0,927.75854,112.03058,1279.1709,702.6164
2076,1471,0,751.5945,60.713745,1090.7985,711.657
2076,1474,0,1041.7947,604.1476,1179.7747,719.7445
2076,1462,0,385.28192,5.555908,783.7065,666.52026
2077,1468,0,437.35226,150.18494,837.0244,709.4338
2077,1472,0,947.2029,114.34589,1278.8643,711.1602
2077,1471,0,753.7074,65.18872,1081.4213,710.13257
2077,1462,0,372.6639,8.654907,746.454,690.188
2077,1474,0,1036.1056,625.1832,1176.7858,720.0
2078,1471,0,760.97754,69.70038,1092.6565,710.95447
2078,1472,0,980.366,124.1488,1278.9924,710.7866
2078,1468,0,426.6346,164.5503,838.0062,708.48584
2078,1462,0,379.61197,26.930542,712.8822,705.1102
2078,1474,35,1032.0684,647.6715,1171.2129,719.5614
2079,1471,0,778.364,79.12488,1116.1934,710.15344
2079,1468,0,423.08917,175.3761,830.60126,710.49506
2079,1472,0,1012.98535,155.14087,1279.3774,710.38074
2079,1462,0,397.53574,56.26831,729.91833,708.18774
2080,1472,0,1018.6504,190.29193,1279.2866,711.8498
2080,1468,0,417.31943,181.47662,826.34753,710.34656
2080,1471,0,791.93884,87.78912,1143.0454,710.51624
2080,1462,0,382.83667,67.55556,756.3357,434.47375
2081,1468,0,395.7243,155.427,810.6243,712.1609
2081,1472,0,995.65515,256.5708,1279.1998,713.42883
2081,1471,0,835.6847,109.950806,1148.3043,713.5191
2082,1468,0,381.14166,166.31592,816.3067,713.05225
2082,1472,0,972.39105,269.24002,1279.2329,712.8115
2082,1471,0,853.60535,122.54816,1158.539,711.33435
2083,1468,0,360.84824,162.25836,814.91565,712.45087
2083,1472,0,942.8962,272.77393,1279.117,712.4795
2083,1471,0,868.45264,128.81482,1175.6699,709.4631
2084,1468,0,344.7511,216.76111,824.3722,713.5379
2084,1472,0,896.91876,270.8413,1279.4036,713.8463
2084,1462,0,441.56363,137.93407,790.4684,477.50842
2084,1471,0,882.9772,137.08392,1254.8151,682.43274
2085,1468,0,325.5244,226.97475,842.1649,714.0852
2085,1472,0,863.16455,258.16064,1279.0,714.75867
2085,1471,0,896.1636,133.7079,1278.9749,604.52966
2085,1462,0,453.93695,106.71918,765.11237,467.09735
2086,1468,0,314.64383,238.85785,883.7107,711.91534
2086,1471,0,799.4676,209.0589,1279.3132,711.92346
2086,1462,0,439.77417,42.6416,845.32947,484.71118
2087,1468,0,318.24902,238.03223,898.6428,711.94727
2087,1471,0,779.56555,181.90503,1279.5272,712.48914
2087,1479,0,1082.7836,129.64626,1279.6312,423.1123
2087,1462,0,443.84723,32.30919,995.71857,488.61133
2088,1468,0,332.68933,227.18805,827.355,712.20764
2088,1471,0,739.59106,164.42944,1279.2825,710.7555
2088,1462,0,440.74402,7.7309113,933.4835,510.79205
2088,1479,0,1118.8958,123.58844,1278.6506,393.5968
2089,1468,0,350.2019,220.44373,840.16296,711.6819
2089,1471,0,769.3649,158.86487,1279.2249,711.2318
2089,1462,0,429.676,1.3269043,898.54785,529.2899
2089,1479,0,1130.2197,119.328,1279.4556,414.79767
2090,1468,0,361.24698,208.83655,842.50867,712.63257
2090,1471,0,791.31586,153.72803,1279.813,711.45624
2090,1462,0,411.28085,2.4697876,881.49304,553.0841
2091,1471,0,820.0301,176.48804,1279.0813,711.01196
2091,1468,0,386.22733,176.72473,836.928,712.20386
2091,1462,0,427.5312,1.6765747,882.1171,564.40393
2092,1471,0,806.70984,184.45056,1278.8978,712.5935
2092,1468,0,396.3197,160.37262,851.2024,711.3913
2092,1462,0,440.758,2.5091553,900.5048,537.7369
2093,1468,0,405.17444,140.06372,862.1045,711.9867
2093,1471,0,807.1865,188.59814,1275.9802,711.5935
2093,1462,0,456.49847,2.2712402,924.54596,516.7523
2093,1481,0,1177.7657,143.26056,1279.328,703.22314
2094,1471,0,799.9736,185.7976,1279.3081,711.0535
2094,1468,0,407.8298,141.38678,871.094,711.79584
2094,1462,0,467.47043,1.9864502,941.39014,505.80933
2094,1481,0,1195.5898,161.74054,1279.612,700.77997
2095,1468,0,403.69647,138.62317,870.2187,711.6841
2095,1471,0,785.788,174.50604,1277.4521,711.2486
2095,1462,0,477.4477,2.4154968,952.23175,482.999
2095,1481,0,1203.4863,345.158,1279.415,710.7522
2096,1471,0,779.3045,144.94952,1279.1086,708.7537
2096,1468,0,398.6416,132.31201,872.5321,709.5493
2096,1462,0,503.03113,1.8717346,970.47876,448.35364
2097,1471,0,783.7305,136.98798,1279.2451,710.84064
2097,1468,0,398.92355,139.68805,876.5386,709.6615
2097,1462,0,517.93787,2.614624,984.1122,456.98187
2098,1468,0,399.76263,147.70795,916.32733,711.4112
2098,1462,0,541.0364,2.643921,1001.35034,511.7801
2098,1471,0,807.35706,137.8534,1279.0538,711.0502
2099,1471,0,917.284,151.28406,1278.7834,710.178
2099,1468,0,402.9538,169.51501,907.0677,709.7837
2099,1462,0,560.303,2.4456177,1018.79834,619.5745
2100,1468,0,417.95822,193.30774,898.9834,709.5625
2100,1471,0,931.06335,174.27698,1279.1405,711.45105
2100,1462,0,569.2064,2.9259644,1056.5038,710.7386
2101,1462,0,571.7626,4.840637,1052.8109,714.59546
2101,1468,0,448.3169,242.46533,913.8544,711.09845
2101,1471,0,964.1427,234.44153,1236.8395,712.58496
2102,1462,0,574.48706,7.888916,1044.2622,713.1063
2102,1468,0,497.51685,256.02185,927.8812,714.9297
2102,1471,0,961.0251,266.10162,1237.7576,713.9799
2102,1483,0,1191.727,469.61972,1279.1895,715.7848
2103,1462,0,573.7842,7.887451,1043.6509,711.7742
2103,1468,0,509.8813,271.4375,940.54254,713.79956
2103,1471,0,957.97876,272.69702,1233.6868,712.64746
2103,1483,0,1161.0876,461.3014,1279.1653,710.8806
2104,1462,0,576.5022,4.272827,1045.7871,710.54565
2104,1468,0,489.6931,278.685,948.7908,713.0618
2104,1471,0,964.6575,263.902,1226.3586,713.484
2104,1483,0,1148.8843,450.48724,1279.1323,711.3797
2105,1462,0,579.7611,6.663574,1049.2878,710.9935
2105,1468,0,491.04846,284.6057,951.6449,712.4324
2105,1471,0,964.7833,242.19934,1218.7745,713.0669
2105,1483,0,1119.189,446.17358,1279.489,713.49854
2107,1484,0,1131.8566,279.56482,1180.2804,396.49768
2107,1485,0,171.44572,184.44771,215.26,295.01312
2107,1486,0,567.5924,85.90628,592.5974,165.80634
2107,1487,0,356.03836,73.87732,384.37357,143.46033
2107,1488,0,434.38168,55.104797,471.49234,134.72906
2107,1489,0,489.07245,56.871674,512.5296,128.61139
2107,1490,0,196.89792,51.059097,219.7443,118.89372
2107,1491,0,879.94214,690.8921,937.4647,719.8855
2107,1492,0,412.73407,65.58653,440.25836,137.29274
2107,1493,0,509.41162,53.321503,530.95605,123.55582
2107,1494,0,313.2264,132.72424,344.88858,224.18506
2107,1495,0,600.40015,46.993378,631.772,117.43274
2107,1496,0,279.18146,88.08365,298.31537,162.01956
2107,1497,0,297.86594,102.63369,324.0192,162.28201
2108,1484,0,1131.7163,280.3808,1179.9956,395.9364
2108,1485,0,172.50905,183.86768,215.61256,294.2655
2108,1487,0,356.08118,72.64972,384.1775,143.57086
2108,1486,0,567.85,85.599174,592.34314,165.61847
2108,1488,0,434.98285,55.081024,471.68927,134.04314
2108,1489,0,489.029,56.712616,512.6035,127.93208
2108,1492,0,412.70273,64.79576,440.9883,136.46687
2108,1491,0,881.40753,690.3091,937.30585,719.9121
2108,1493,0,509.25464,53.162506,530.8617,122.44412
2108,1495,0,600.3057,46.105576,631.8061,117.16376
2108,1490,0,196.68344,49.675766,219.01538,118.29848
2108,1496,0,278.94052,87.92723,298.449,160.66234
2108,1494,0,313.55334,134.21158,346.92444,223.06638
2108,1497,0,297.07764,101.16736,324.20703,161.45364
2109,1484,0,1132.1255,280.4912,1179.8545,396.49316
2109,1485,0,174.80215,183.97523,216.81546,294.46387
2109,1486,0,568.0371,85.977234,592.8439,165.5693
2109,1487,0,356.14838,73.33389,384.03778,143.71469
2109,1488,0,435.23468,53.82933,471.8106,134.70724
2109,1490,0,196.7409,50.921524,219.66559,118.88252
2109,1489,0,489.0089,57.501938,513.0399,129.22789
2109,1494,0,313.20477,133.24593,347.74512,223.38332
2109,1491,0,879.4302,690.4288,937.5803,719.85406
2109,1496,0,279.31866,88.08459,299.05328,161.27325
2109,1492,0,412.3845,65.82991,440.62112,137.57402
2109,1497,0,296.9969,103.191154,321.13483,162.89856
2109,1495,0,599.2981,47.022354,632.26733,116.84381
2109,1493,0,509.45428,53.86508,531.4587,123.0459
2110,1484,0,1132.1134,280.61298,1179.7784,396.3614
2110,1485,0,176.45035,183.6771,217.552,294.07565
2110,1487,0,356.0644,73.334564,384.18414,143.81763
2110,1486,0,568.53186,85.77869,593.1339,165.49554
2110,1490,0,196.52274,50.39502,219.49301,119.03203
2110,1488,0,435.37244,54.4758,471.5251,134.95883
2110,1489,0,489.04272,57.508118,514.02856,129.18192
2110,1496,0,279.17926,87.95039,298.79877,161.16914
2110,1491,0,879.148,690.5722,937.4157,719.8979
2110,1492,0,411.96652,66.30423,441.00284,137.51675
2110,1495,0,598.43335,46.69226,632.1411,116.89549
2110,1494,0,313.51074,133.91446,348.47803,223.36035
2110,1497,0,296.1054,102.95357,323.50824,163.3636
2110,1493,0,509.85574,54.32852,531.9885,121.71257
2111,1484,0,1131.2141,280.22418,1179.4363,395.0805
2111,1485,0,177.30084,183.86705,218.33557,293.20044
2111,1487,0,355.8651,72.98648,384.3153,143.24176
2111,1486,0,568.3733,85.38929,592.6914,165.32849
2111,1488,0,434.29633,55.062683,471.7337,134.42769
2111,1489,0,489.11377,57.471146,513.3861,128.15192
2111,1491,0,880.89386,689.85187,936.8411,719.75397
2111,1490,0,196.42285,49.44496,219.18866,118.77124
2111,1492,0,410.62158,64.29053,441.6151,137.30096
2111,1496,0,278.3493,87.81985,297.7912,161.66794
2111,1494,0,313.31372,133.58011,346.79688,223.78085
2111,1493,0,509.787,53.22751,531.7438,122.53076
2111,1495,0,598.32733,46.00473,632.3991,117.28781
2111,1497,0,295.75897,101.63075,320.36676,160.78795
2112,1484,0,1131.7649,280.2375,1179.3755,395.7398
2112,1485,0,177.3836,183.85748,218.29028,293.52594
2112,1487,0,356.02203,73.71305,384.0805,143.42593
2112,1486,0,569.17804,85.60956,593.0605,165.25467
2112,1490,0,196.38602,50.142197,219.13693,118.81477
2112,1489,0,489.2177,57.38884,513.3759,128.60234
2112,1494,0,313.58908,134.66428,348.85538,224.4285
2112,1491,0,878.47217,690.54755,937.06995,719.82733
2112,1496,0,278.61896,87.95929,298.4112,161.56448
2112,1495,0,597.50757,46.8743,632.7739,117.064896
2112,1497,0,293.75183,101.71127,319.15588,161.19211
2112,1488,0,434.9378,55.607513,471.4521,134.60706
2112,1492,0,410.81952,65.83922,441.5255,137.40361
2112,1493,0,510.61038,54.20813,531.4031,123.29257
2113,1484,0,1131.3802,280.06537,1179.1388,394.69354
2113,1485,0,178.25421,182.9144,218.182,293.3394
2113,1487,0,356.0041,72.66959,384.289,142.89944
2113,1486,0,569.3882,85.5803,592.9286,165.56815
2113,1492,0,410.1601,64.026215,441.0611,136.86273
2113,1489,0,488.9146,56.859024,514.1539,128.03761
2113,1491,0,880.5054,689.47144,936.7461,719.5537
2113,1490,0,196.22104,48.7771,219.63876,117.95364
2113,1488,0,435.26154,61.885742,471.53192,133.84592
2113,1497,0,294.39368,101.11259,318.29468,161.26328
2113,1496,0,278.62006,87.320404,298.2563,160.45166
2113,1493,0,511.24597,53.256775,532.058,122.55463
2113,1494,0,319.85242,134.94478,349.193,224.11314
2113,1495,0,595.6189,46.213104,634.75244,116.48306
2114,1484,0,1131.4897,280.51215,1179.3376,395.3459
2114,1485,0,178.60452,183.60461,219.01804,293.77563
2114,1487,0,355.79053,73.688736,384.63153,143.56526
2114,1486,0,569.85205,86.21261,593.2827,165.13242
2114,1492,0,409.72327,65.14703,440.77734,137.0812
2114,1494,0,314.85873,136.58563,348.509,224.99908
2114,1491,0,877.30164,690.445,937.12427,719.8637
2114,1489,0,489.1753,58.004196,514.12024,128.74721
2114,1490,0,196.36377,50.4001,219.37689,118.63121
2114,1488,0,434.62976,70.75285,471.17358,134.2203
2114,1497,0,293.5916,101.50578,317.52197,161.73302
2114,1500,0,1135.071,128.3754,1181.5935,189.44974
2114,1496,0,278.72424,87.934814,298.15894,161.08478
2114,1493,0,512.1063,55.77278,532.34875,123.40367
2114,1495,0,597.6869,46.514267,633.5575,116.68048
2114,1499,0,260.96576,165.55206,302.5465,252.26709
2115,1484,0,1131.3438,280.2171,1179.1797,394.56708
2115,1485,0,180.06181,183.60748,219.23955,293.58087
2115,1486,0,570.5272,85.92195,593.569,165.1342
2115,1487,0,355.8634,72.877754,384.4724,143.33441
2115,1492,0,408.58124,63.672546,440.52936,137.10008
2115,1488,0,435.0532,73.35753,471.29172,133.86667
2115,1491,0,880.46533,690.1145,936.6824,719.667
2115,1490,0,196.26047,49.107956,219.45447,118.25081
2115,1489,0,488.9323,57.991272,515.2236,128.31493
2115,1496,0,278.23633,87.12712,297.23944,160.96089
2115,1494,0,314.2699,138.2684,347.0044,224.57083
2115,1500,0,1135.3538,128.40958,1180.988,189.50119
2115,1497,0,292.2849,101.64001,314.82654,159.79883
2115,1493,0,511.81934,55.201904,532.73035,122.75496
2115,1499,0,260.9319,163.79666,303.60785,251.76193
2115,1495,0,597.39526,46.323532,634.7263,117.21318
2116,1484,0,1131.0776,280.3556,1179.4033,394.74884
2116,1485,0,181.29405,184.23685,219.47285,293.54526
2116,1486,0,571.1328,86.30478,593.6223,165.01532
2116,1487,0,355.78333,72.87447,384.8069,143.52213
2116,1492,0,408.22522,63.61104,440.3719,137.56238
2116,1488,0,434.87323,73.97797,471.3498,133.94577
2116,1500,0,1135.3724,128.54227,1180.6881,190.3779
2116,1496,0,277.79187,87.209885,297.36584,162.86491
2116,1491,0,879.02313,690.00867,936.7481,719.7101
2116,1490,0,196.3541,49.325424,219.41757,118.288895
2116,1489,0,488.67682,57.809326,515.7253,128.68484
2116,1497,0,291.95734,101.401276,312.38916,160.15118
2116,1499,0,260.87262,163.39682,304.6374,251.61896
2116,1495,0,596.26807,46.37361,634.14514,116.41365
2116,1494,0,313.82126,138.75024,347.29947,224.5434
2116,1493,0,512.057,55.19983,533.00354,122.75586
2117,1484,0,1131.135,279.2951,1179.6282,395.07007
2117,1485,0,181.24109,186.10503,219.63013,293.6634
2117,1486,0,571.37805,87.35708,593.89575,165.42892
2117,1487,0,355.72284,73.743355,384.89252,144.01917
2117,1492,0,407.77432,64.35347,440.03915,137.32614
2117,1488,0,434.97058,74.477005,471.0996,134.11342
2117,1490,0,196.2725,50.30829,219.28679,118.69348
2117,1491,0,878.2208,690.5973,936.9728,719.87415
2117,1500,0,1135.0303,128.73044,1181.2339,189.64368
2117,1489,0,488.89203,58.707092,516.22345,129.12833
2117,1496,0,277.74908,87.963715,297.46686,163.58884
2117,1495,0,597.72906,46.89888,634.3437,117.04213
2117,1497,0,291.35553,102.13636,311.0313,160.2862
2117,1493,0,513.41,56.40413,533.2526,123.69855
2117,1499,0,260.9165,161.8652,307.6792,252.35825
2117,1494,0,314.85455,139.96011,347.2884,224.1359
2118,1484,0,1131.3257,280.4441,1179.5664,395.61218
2118,1485,0,182.21036,186.81596,219.96634,293.4085
2118,1487,0,355.72168,73.683876,384.82324,143.88022
2118,1486,0,571.8794,86.96179,594.25073,165.3671
2118,1492,0,407.31207,63.812027,439.899,136.99533
2118,1488,0,434.98047,74.3658,470.99268,134.11269
2118,1490,0,196.2963,50.277283,219.3205,118.61392
2118,1491,0,878.2053,690.5447,936.9763,719.86694
2118,1489,0,488.85968,59.13571,516.2216,129.15198
2118,1493,0,513.6548,56.283173,533.3225,123.841354
2118,1496,0,278.4961,87.54111,306.7597,164.05853
2118,1499,0,261.56555,157.32336,308.4879,252.41528
2118,1500,0,1134.9714,128.71857,1181.5002,192.16345
2118,1494,0,314.05203,140.60413,349.36642,224.40012
2118,1497,0,283.9448,98.98758,309.74112,161.29224
2118,1495,0,600.2735,47.28,635.227,117.76816
2119,1484,0,1131.1365,279.3346,1179.3743,395.0608
2119,1485,0,183.38306,188.31738,220.59619,293.64703
2119,1487,0,355.76837,73.711235,384.88458,143.93848
2119,1486,0,571.4946,86.779785,595.13525,165.24881
2119,1492,0,406.55426,63.62709,439.48895,136.68526
2119,1488,0,434.86053,74.23898,470.86737,134.15466
2119,1496,0,278.5598,87.41293,307.52344,163.4725
2119,1490,0,196.24252,50.12712,219.29208,118.58743
2119,1491,0,878.0853,690.60754,936.9735,719.8751
2119,1489,0,488.96863,58.935364,516.2005,129.00006
2119,1500,0,1134.7902,128.5167,1181.0831,190.58011
2119,1493,0,513.65094,56.696198,533.4589,123.75522
2119,1499,0,261.34644,159.57346,304.82336,252.23407
2119,1495,0,601.4287,47.309387,640.9712,117.609375
2119,1494,0,312.0686,140.25945,351.49377,224.18675
2120,1484,0,1131.2144,280.0379,1179.0435,394.65765
2120,1485,0,184.82158,188.21394,221.92455,292.66864
2120,1486,0,572.4005,86.44842,596.99243,163.99457
2120,1487,0,355.74283,73.10275,384.61734,143.96643
2120,1492,0,405.6974,63.63179,439.08185,136.24182
2120,1499,0,262.1966,166.81119,299.52844,251.80106
2120,1488,0,435.14084,74.50235,470.88492,133.67166
2120,1496,0,279.19336,86.414894,306.32104,161.32474
2120,1491,0,878.1366,690.12317,936.92786,719.6781
2120,1490,0,196.0824,48.886032,219.48163,117.99989
2120,1489,0,489.10034,58.575623,516.18805,128.15866
2120,1494,0,327.73224,139.21298,351.53754,222.46811
2120,1495,0,604.7124,47.460922,640.84265,117.13205
2120,1500,0,1134.1558,129.21391,1180.1978,191.07576
2120,1493,0,514.1401,57.284515,533.4991,122.328156
2120,1504,0,597.42303,48.13382,651.0324,117.22891
2121,1484,0,1131.2606,280.1077,1178.9052,394.69864
2121,1485,0,185.32812,188.81192,222.3349,291.993
2121,1486,0,572.599,86.03623,598.0863,163.84964
2121,1487,0,355.72522,73.087074,384.63245,143.94382
2121,1492,0,404.78577,63.469086,438.58643,136.26994
2121,1496,0,278.48434,86.47081,305.22617,158.5627
2121,1488,0,434.39447,74.73402,471.38147,133.57166
2121,1499,0,262.2373,167.35406,300.8069,251.78021
2121,1490,0,196.11295,48.932693,219.5964,118.07637
2121,1491,0,876.7794,689.82874,936.9861,719.6664
2121,1504,0,596.8606,47.876373,653.5349,116.7018
2121,1489,0,489.25714,58.679855,516.2724,128.02383
2121,1494,0,327.6902,138.62589,352.1504,221.82034
2121,1493,0,514.1743,58.86406,533.4082,122.400604
2121,1500,0,1133.8191,128.64406,1180.4163,187.96043
2122,1484,0,1131.4193,279.9795,1178.9943,394.70703
2122,1485,0,185.83035,189.3216,224.02448,291.87585
2122,1487,0,355.75647,73.02966,384.6255,143.94827
2122,1492,0,404.8239,63.369064,437.91302,135.94106
2122,1486,0,573.4968,87.11758,598.6067,163.57004
2122,1488,0,433.80682,76.57794,471.3789,133.61462
2122,1490,0,196.08783,48.874054,219.47586,118.05652
2122,1491,0,877.25964,689.8409,936.97205,719.64777
2122,1489,0,489.44324,58.686127,516.04565,127.91812
2122,1504,0,598.7456,47.785065,650.1196,116.583405
2122,1499,0,262.05182,168.0133,302.88196,251.18591
2122,1496,0,277.84824,86.335365,304.17252,158.67245
2122,1494,0,326.7815,138.13115,352.29865,222.81609
2122,1493,0,514.4708,59.467148,533.3944,122.15643
2122,1500,0,1133.3807,129.5089,1180.5553,191.15694
2123,1484,0,1131.461,279.9054,1179.0011,394.58984
2123,1485,0,186.49542,189.48058,225.4248,291.85803
2123,1487,0,355.85175,73.01995,384.55475,143.86792
2123,1492,0,404.71817,63.606842,437.11093,135.79663
2123,1486,0,574.8966,86.765884,600.10913,163.43648
2123,1504,0,602.9729,48.097595,655.81494,116.44824
2123,1488,0,434.16687,77.17954,471.28918,133.47018
2123,1490,0,196.02534,49.201324,220.28123,118.28743
2123,1496,0,277.9629,86.450745,305.0431,158.15213
2123,1491,0,877.3761,689.79785,936.9801,719.63916
2123,1489,0,489.89264,59.258713,515.8213,127.689224
2123,1494,0,323.89886,138.04047,352.3188,223.64331
2123,1500,0,1133.8474,129.43497,1179.863,189.7717
2123,1493,0,514.3303,59.691925,533.3048,122.45346
2124,1484,0,1131.4578,279.85815,1178.894,394.50903
2124,1485,0,186.44595,188.91469,224.9031,291.8246
2124,1487,0,355.895,72.77667,384.62613,143.81708
2124,1492,0,404.76428,63.52675,436.94434,135.78426
2124,1504,0,605.47144,48.407913,654.0542,116.70787
2124,1486,0,575.859,87.33884,600.7521,163.38895
2124,1488,0,433.1132,77.34823,471.42245,133.61069
2124,1496,0,277.98413,86.70872,307.78845,157.14975
2124,1490,0,195.99092,49.240555,220.40288,118.46225
2124,1491,0,877.27655,689.7821,936.9527,719.6415
2124,1489,0,490.5061,59.369324,516.00574,127.61539
2124,1507,0,1133.876,128.93768,1180.3784,172.08386
2124,1493,0,512.94556,60.452652,533.09204,122.8282
2124,1494,0,326.07037,138.76047,351.27985,223.10776
2124,1508,0,311.96368,140.28503,351.73773,223.9639
2124,1500,0,1134.3519,129.24948,1179.8788,189.50906
2125,1484,0,1131.3857,279.8499,1178.8618,394.55255
2125,1485,0,187.37488,186.59302,227.75226,290.0432
2125,1487,0,355.8591,72.62961,385.1259,143.88846
2125,1492,0,404.74753,63.77719,435.6453,135.96231
2125,1486,0,578.6902,88.62122,603.50415,162.6322
2125,1504,0,609.88367,49.51259,652.07263,117.35042
2125,1488,0,433.1517,77.358,471.37314,133.69528
2125,1490,0,196.09076,49.185516,219.65909,118.15234
2125,1500,0,1134.0706,128.76508,1180.1323,190.49915
2125,1491,0,877.03577,689.8684,936.91675,719.64624
2125,1489,0,491.0835,59.920013,516.0669,127.57626
2125,1507,0,1134.181,128.73299,1180.0721,168.2983
2125,1493,0,514.2262,60.516006,533.24133,122.190506
2125,1508,0,305.9383,140.83505,349.39032,224.8754
2125,1494,0,325.99316,139.383,349.41724,223.20233
2126,1484,0,1131.6104,280.5398,1179.1802,396.00452
2126,1485,0,187.40266,186.53981,226.71928,290.16467
2126,1487,0,355.7267,73.48677,385.0604,144.16258
2126,1495,0,609.97095,50.382126,651.69507,118.067535
2126,1492,0,404.12405,65.32042,435.3215,136.74594
2126,1486,0,579.2372,90.3637,603.5602,163.2218
2126,1488,0,432.99292,78.13134,471.13574,134.30365
2126,1490,0,196.02312,50.073288,219.46523,118.692535
2126,1497,0,274.33777,88.094734,310.6582,158.78278
2126,1489,0,491.38782,60.2675,516.24677,128.19247
2126,1491,0,877.2959,690.6466,937.31006,719.7876
2126,1500,0,1134.2507,129.02922,1180.7588,189.54207
2126,1493,0,513.51196,60.544464,533.1704,124.04045
2126,1508,0,307.63782,146.77081,338.21735,226.90295
2126,1494,0,328.38513,139.87329,349.04688,222.97345
2126,1499,0,261.30554,169.05255,305.65942,253.42926
2127,1484,0,1131.6414,280.56018,1179.1597,396.0282
2127,1485,0,187.67543,185.00487,228.89049,289.68958
2127,1486,0,579.3573,89.75492,605.006,163.99942
2127,1487,0,355.74847,73.47409,385.06085,144.07452
2127,1495,0,610.32715,49.96556,648.7693,118.138916
2127,1492,0,404.22717,65.33038,435.2146,136.74927
2127,1488,0,432.49,78.287056,471.16174,134.34924
2127,1489,0,491.69336,60.52823,516.50635,127.99658
2127,1490,0,196.00845,50.04013,219.47263,118.667816
2127,1491,0,877.4227,690.65564,937.3071,719.7843
2127,1500,0,1134.3352,129.43301,1180.4666,187.78268
2127,1493,0,513.6061,60.711014,532.86584,124.52023
2127,1494,0,317.8645,141.5397,349.30396,224.47964
2127,1497,0,272.52338,88.41639,309.8612,159.22412
2127,1508,0,307.92368,144.78833,340.99387,226.55054
2128,1484,0,1131.6631,280.55713,1179.126,396.0327
2128,1485,0,187.30542,181.41359,233.99136,288.32874
2128,1495,0,611.0874,49.55995,647.18384,118.08635
2128,1486,0,580.6964,91.16622,605.69055,164.67654
2128,1487,0,355.73584,73.41095,385.11926,144.10791
2128,1492,0,404.1986,65.95737,434.46448,136.69112
2128,1488,0,432.41525,78.26145,471.1545,134.20029
2128,1500,0,1134.0116,129.51042,1180.4415,186.22234
2128,1490,0,196.02678,50.060028,219.48573,118.651276
2128,1489,0,492.08398,61.196304,516.72046,128.14163
2128,1491,0,877.28516,690.663,937.2908,719.7808
2128,1493,0,513.94434,60.760254,533.32446,124.10248
2128,1497,0,270.03442,88.71785,309.20764,174.49687
2128,1494,0,313.2526,141.96292,347.89517,224.41315
2128,1499,0,261.1885,170.11868,304.83408,253.43082
2129,1484,0,1131.6633,280.54083,1179.3381,396.13556
2129,1485,0,187.81393,179.04431,232.72049,287.0019
2129,1486,0,581.7925,89.88573,607.2251,164.72298
2129,1495,0,611.5768,49.610275,645.66223,118.3116
